customerid,churn_proba,churn_risk_segment
2279-AXJJK,0.5734539729615893,Moderate
6769-DYBQN,0.6090646345067304,High
0909-SELIE,0.059843963731129046,Very Low
3417-TSCIC,0.28655039558449336,Low
1042-HFUCW,0.18002712515684388,Very Low
4439-JMPMT,0.8139980294955365,Very High
6537-OTKMY,0.4936779735901907,Moderate
8999-EXMNO,0.044266555160087574,Very Low
6725-TPKJO,0.018618532181715868,Very Low
2446-BEGGB,0.9078187928543133,Very High
7162-WPHPM,0.03612327837471192,Very Low
1599-MMYRQ,0.1639446674983776,Very Low
8821-KVZKQ,0.07861826087740074,Very Low
1496-GGSUK,0.8062428058539887,Very High
6434-TTGJP,0.21868389798426288,Low
0042-JVWOJ,0.111471382045458,Very Low
0130-SXOUN,0.3815411953391527,Low
2575-GFSOE,0.7939143029589253,High
2330-PQGDQ,0.21845254759871408,Low
1452-UZOSF,0.12552602774351476,Very Low
2097-YVPKN,0.010381109845496603,Very Low
2842-JTCCU,0.5261212708052364,Moderate
8597-CTXVJ,0.044625283131902525,Very Low
6631-HMANX,0.04983345294331788,Very Low
9962-BFPDU,0.3456725644878796,Low
3296-SILRA,0.8332678445165528,Very High
9681-OXGVC,0.889295796755575,Very High
6394-HHHZM,0.39161970997226436,Low
5995-LFTLE,0.019462614440824626,Very Low
5180-UCIIQ,0.49851575569576206,Moderate
1932-UEDCX,0.7427360209839041,High
7153-OANIO,0.8230600341152474,Very High
5188-HGMLP,0.44329928514703637,Moderate
0665-XHDJU,0.20522683956599738,Low
6521-YYTYI,0.8750416448964814,Very High
8878-HMWBV,0.7002942264758495,High
8265-HKSOW,0.09734207883595429,Very Low
3544-FBCAS,0.036933302888934566,Very Low
5331-RGMTT,0.6221006946010214,High
4759-PXTAN,0.18518553781958383,Very Low
7054-DMVAS,0.04779443390420198,Very Low
3428-MMGUB,0.2297015729273664,Low
6549-BTYPG,0.0539217106736748,Very Low
7823-JSOAG,0.8537335868058086,Very High
3705-RHRFR,0.11141998134216696,Very Low
9374-YOLBJ,0.4508612090632821,Moderate
9074-KGVOX,0.2487004954233921,Low
6128-DAFVY,0.26938341412519284,Low
9933-QRGTX,0.1911814308992444,Very Low
4476-OSWTN,0.3701432587225192,Low
3751-KTZEL,0.7089797586102625,High
1977-STDKI,0.8900839201586379,Very High
5066-GFJMM,0.451853554516094,Moderate
2661-GKBTK,0.026184566293367063,Very Low
0458-HEUZG,0.22785843726131869,Low
7268-WNTCP,0.006143942786789877,Very Low
0824-VWDPO,0.3475934735974926,Low
8409-WQJUX,0.4099836931924326,Moderate
2578-JQPHZ,0.16470284042419625,Very Low
3278-FSIXX,0.6031556909936806,High
5813-UECBU,0.7249490387999222,High
0328-GRPMV,0.8625645591759502,Very High
9746-UGFAC,0.10093201894084372,Very Low
2946-KIQSP,0.42885066383928266,Moderate
0625-AFOHS,0.027967526632990323,Very Low
6726-WEXXK,0.6708046001125392,High
4636-OLWOE,0.11183949671784717,Very Low
4342-HENTK,0.886176179843531,Very High
4685-ERGHK,0.4079929077750877,Moderate
0885-HMGPY,0.037614633685818,Very Low
5003-OKNNK,0.10859643053572543,Very Low
4195-SMMNX,0.4024313194289382,Moderate
7208-PSIHR,0.150141539592017,Very Low
4012-ZTHBR,0.45097519180931167,Moderate
0489-WMEMG,0.26324830436656094,Low
7435-ZNUYY,0.19557340163547354,Very Low
1354-YZFNB,0.08679053902805432,Very Low
6956-SMUCM,0.8042620725359073,Very High
2985-FMWYF,0.8302231912469242,Very High
2812-ENYMO,0.2990713063506326,Low
2717-HVIZY,0.2853317295739462,Low
3223-WZWJM,0.802146340917533,Very High
3422-GALYP,0.8923826428285572,Very High
9053-JZFKV,0.1628866032249063,Very Low
2530-ENDWQ,0.12404678008644231,Very Low
2890-WFBHU,0.10441313811560866,Very Low
0327-WFZSY,0.4315292576289017,Moderate
7977-HXJKU,0.04232843731128667,Very Low
6615-ZGEDR,0.41384202388757463,Moderate
7033-CLAMM,0.01170799544518568,Very Low
4023-RTIQM,0.36234009348061785,Low
0864-FVJNJ,0.3276162458482384,Low
7356-IWLFW,0.4964099827591763,Moderate
9541-PWTWO,0.08296084075620129,Very Low
3967-VQOGC,0.009567967872968723,Very Low
7872-RDDLZ,0.20376024527116096,Low
9250-WYPLL,0.8458850239237106,Very High
6308-CQRBU,0.18323923251623278,Very Low
2754-XBHTB,0.7567450779408493,High
1597-LHYNC,0.848315961984473,Very High
0186-CAERR,0.3383517860815904,Low
3043-SUDUA,0.1373601835251805,Very Low
5442-BHQNG,0.8168289154283457,Very High
2169-RRLFW,0.007736919689085004,Very Low
5872-OEQNH,0.17407451248395645,Very Low
3162-KKZXO,0.5283319533272168,Moderate
7055-VKGDA,0.3268550631319677,Low
0754-UKWQP,0.8670211765191347,Very High
8873-GLDMH,0.8189488729392356,Very High
5696-JVVQY,0.04746127043553648,Very Low
8946-BFWSG,0.008515474148083655,Very Low
7493-TPUWZ,0.8956967134501707,Very High
0547-HURJB,0.2526061792379998,Low
8904-OPDCK,0.2592031518053926,Low
8845-LWKGE,0.23206476301814596,Low
1577-HKTFG,0.1457598472164226,Very Low
8752-STIVR,0.852714928012011,Very High
0691-NIKRI,0.48978553894277344,Moderate
5022-JNQEQ,0.7846603075450739,High
4558-FANTW,0.6964759346226816,High
3249-VHRIP,0.05427887648280649,Very Low
3736-BLEPA,0.44727808980293154,Moderate
4701-LKOZD,0.04437435154753908,Very Low
6603-QWSPR,0.21583060869948884,Low
9921-QFQUL,0.6704082103642647,High
1929-ZCBHE,0.152608153573159,Very Low
4378-MYPGO,0.1048885739908077,Very Low
8651-ENBZX,0.5299431250244104,Moderate
4129-LYCOI,0.2071006165857474,Low
7798-JVXYM,0.6214480086210502,High
8647-SDTWQ,0.48155745654493526,Moderate
2696-ECXKC,0.23927656943555997,Low
2081-KJSQF,0.4901372124115111,Moderate
7623-TRNQN,0.5613559597574388,Moderate
3323-CPBWR,0.7519537751755229,High
9330-IJWIO,0.8672409337726685,Very High
3384-CTMSF,0.7336198500239062,High
0902-RFHOF,0.05104134266194246,Very Low
9286-DOJGF,0.6556746089156433,High
6048-QBXKL,0.7307041201963549,High
9661-MHUMO,0.6127887616492916,High
7718-RXDGG,0.7035459429119033,High
1025-FALIX,0.6315907366794921,High
3451-VAWLI,0.02176860651165038,Very Low
3407-QGWLG,0.4097403860343297,Moderate
1842-EZJMK,0.5740563225078323,Moderate
2347-WKKAE,0.7265474414860149,High
8735-DCXNF,0.5295549116044087,Moderate
3214-IYUUQ,0.19025109757718467,Very Low
1936-UAFEH,0.13881869037353273,Very Low
3587-PMCOY,0.7000020705567143,High
8079-XRJRS,0.28259290951385957,Low
1027-LKKQQ,0.026568108145782993,Very Low
7148-XZPHA,0.377825831724845,Low
8073-IJDCM,0.4881076375152279,Moderate
5309-TAIKL,0.48829057596855563,Moderate
6856-RAURS,0.8393326560496471,Very High
8778-LMWTJ,0.8304173406186363,Very High
9717-IOAAF,0.06205049254847373,Very Low
8884-ADFVN,0.9036143254143743,Very High
2845-KDHVX,0.034598676929771026,Very Low
0848-SOMKO,0.03161545678301824,Very Low
2720-WGKHP,0.916918389296488,Very High
6734-FQAJX,0.24948838568220832,Low
2869-ADAWR,0.6038532496611934,High
1535-VTJOQ,0.06296151244060226,Very Low
6368-TZZDT,0.08733216861888539,Very Low
0943-ZQPXH,0.47906779809425,Moderate
1293-BSEUN,0.0052655553282615905,Very Low
9894-EZEWG,0.804723057394156,Very High
1302-TPUBN,0.00651570558056892,Very Low
7851-FLGGQ,0.7733308605721941,High
0637-UBJRP,0.7135816798639348,High
0940-OUQEC,0.8023543110433877,Very High
2378-VTKDH,0.6647794514519724,High
0927-CNGRH,0.3581142803049268,Low
8608-OZTLB,0.1557009312664713,Very Low
2335-GSODA,0.13515438459660087,Very Low
1952-DVVSW,0.1595657774621866,Very Low
0702-PGIBZ,0.8669236238069289,Very High
6656-GULJQ,0.03842538579078386,Very Low
9853-JFZDU,0.32275443360356926,Low
1963-VAUKV,0.41221943942385714,Moderate
3777-XROBG,0.007306003100573778,Very Low
6994-FGRHH,0.278560641828905,Low
4000-VGMQP,0.14055878937227378,Very Low
3999-WRNGR,0.2841752560369404,Low
3466-RITXD,0.7330022313946744,High
2680-XKKNJ,0.28340074364601914,Low
3058-HJCUY,0.506581820348739,Moderate
2974-GGUXS,0.7146124517680937,High
7994-XIRTR,0.09217167112597953,Very Low
3259-FDWOY,0.13273232160352633,Very Low
2101-RANCD,0.5824953927287182,Moderate
7921-BEPCI,0.02229871059371749,Very Low
0807-ZABDG,0.5425790317964501,Moderate
8510-TMWYB,0.044207768835755515,Very Low
3258-ZKPAI,0.14717779190155816,Very Low
1428-IEDPR,0.34671988998411424,Low
5298-GSTLM,0.3977322098613711,Low
4450-YOOHP,0.43345921619512906,Moderate
6728-CZFEI,0.2381991973675127,Low
5748-RNCJT,0.17048395024108184,Very Low
3653-NCRDJ,0.041193796209835425,Very Low
6121-TNHBO,0.11712523943290452,Very Low
5119-NZPTV,0.8461065987041051,Very High
6519-ZHPXP,0.09718900392315818,Very Low
7739-LAXOG,0.6280353285095581,High
3472-QPRCH,0.024319891797930565,Very Low
8224-UAXBZ,0.17413053687961116,Very Low
9610-WCESF,0.05216237449392134,Very Low
9776-CLUJA,0.6607907202404368,High
2486-WYVVE,0.2668592584154448,Low
3865-ZYKAD,0.4536451606023106,Moderate
1422-DGUBX,0.5718818539652114,Moderate
2999-AANRQ,0.11456370179315264,Very Low
8668-KNZTI,0.10190570573752417,Very Low
0480-KYJVA,0.005657240016080851,Very Low
6034-ZRYCV,0.06416089444589748,Very Low
9746-YKGXB,0.0904826026914669,Very Low
3926-YZVVX,0.09365752690228692,Very Low
6000-UKLWI,0.02146415134679183,Very Low
2079-FBMZK,0.7718987448060699,High
6332-FBZRI,0.07018020475650612,Very Low
2096-XOTMO,0.20522215862347004,Low
3266-FTKHB,0.0635270626654717,Very Low
8221-EQDGL,0.24953077330577442,Low
2346-LOCWC,0.0075222939311262406,Very Low
6608-QQLVK,0.7162210012591581,High
0298-XACET,0.048842656027439396,Very Low
7560-QJAVJ,0.026667455477510867,Very Low
2995-YWTCD,0.07810821451480533,Very Low
3551-HUAZH,0.9159322868800609,Very High
9137-UIYPG,0.6839645009181144,High
2809-ZMYOQ,0.7991196364690991,High
5084-OOVCJ,0.4012135150151177,Moderate
0254-WWRKD,0.028672644759248373,Very Low
7727-SHVZV,0.3192678092072304,Low
6302-JGYRJ,0.23640927239356718,Low
5339-PXDVH,0.8558170870540683,Very High
2205-LPVGL,0.29586354475265436,Low
8782-NUUOL,0.07664193918885889,Very Low
3685-YLCMQ,0.48152363005944615,Moderate
7601-WFVZV,0.41376201380993344,Moderate
4609-KNNWG,0.03084638539788228,Very Low
4868-AADLV,0.4762004315475403,Moderate
9529-OFXHY,0.7802956046932567,High
8634-MPHTR,0.7664806223466463,High
2669-QVCRG,0.6010096827655782,High
2478-EEWWM,0.323325865837092,Low
9174-IHETN,0.08214340172786413,Very Low
2233-TXSIU,0.30404563574162397,Low
9644-UMGQA,0.6086976726060577,High
3256-EZDBI,0.30326109605233276,Low
8761-NSOBC,0.6069723501151263,High
0419-YAAPX,0.48776737786576063,Moderate
8413-VONUO,0.8262891176217605,Very High
0872-CASZJ,0.11061510170654588,Very Low
4726-DLWQN,0.34000463275129306,Low
8164-OCKUJ,0.007221580561861352,Very Low
3094-JOJAI,0.6966704454987759,High
9494-MRNYX,0.8238411900791935,Very High
2599-CZABP,0.3097204629625611,Low
7945-PRBVF,0.0279790589419263,Very Low
4544-RXFMG,0.2817282156431696,Low
0859-YGKFW,0.09268692501974558,Very Low
1150-FTQGN,0.20465865283181375,Low
9223-UCPVT,0.8295937756095967,Very High
7196-LIWRH,0.10138945645060794,Very Low
5448-VWNAM,0.4920640221414558,Moderate
1177-XZBJL,0.07636581214898609,Very Low
3518-FSTWG,0.199442434964538,Very Low
9330-VOFSZ,0.21303261712246807,Low
4351-QLCSU,0.6218820619858438,High
0939-EREMR,0.3729830943246009,Low
9389-ACWBI,0.6617047507288416,High
5419-JPRRN,0.9001898415278382,Very High
3644-QXEHN,0.730480323210015,High
2911-IJORQ,0.2583564431453534,Low
5921-NGYRH,0.3214005810939726,Low
2100-BDNSN,0.5715331729841044,Moderate
5998-DZLYR,0.16077673929125147,Very Low
0488-GSLFR,0.8624080766509017,Very High
9318-NKNFC,0.48936790129281804,Moderate
3985-HOYPM,0.08686928347934784,Very Low
9728-FTTVZ,0.8623297792496666,Very High
9548-LERKT,0.044560132810391465,Very Low
6576-FBXOJ,0.4730011244943041,Moderate
4310-KEDTB,0.4605282359580745,Moderate
7254-IQWOZ,0.8634208916028822,Very High
2474-BRUCM,0.7415592007073952,High
4062-HBMOS,0.701793824753123,High
0742-NXBGR,0.8657140263948838,Very High
2676-ISHSF,0.4141621096353223,Moderate
9236-NDUCW,0.174097875102555,Very Low
4753-PADAS,0.28751769554732665,Low
6103-QCKFX,0.14592238183229922,Very Low
7781-EWARA,0.09197380928066466,Very Low
6110-OHIHY,0.817635841863525,Very High
7018-FPXHH,0.03221759642777281,Very Low
5889-LFOLL,0.856434626924681,Very High
5708-EVONK,0.44820161262044267,Moderate
8708-XPXHZ,0.6847613933012017,High
0616-ATFGB,0.8205975006100783,Very High
0572-ZJKLT,0.16062549660870273,Very Low
5135-RDDQL,0.020843553626542097,Very Low
1353-LJWEM,0.6422081701274724,High
1794-SWWKL,0.49036286372098165,Moderate
6166-YIPFO,0.07928816467732956,Very Low
7016-BPGEU,0.47672824721242874,Moderate
6876-ADESB,0.5938301822257235,Moderate
9332-GYWLO,0.5379143532206819,Moderate
1963-SVUCV,0.6472376920844618,High
4184-VODJZ,0.32000861799484775,Low
0220-EBGCE,0.8638752841938356,Very High
1092-WPIVQ,0.062076750039668185,Very Low
7233-IOQNP,0.27056806377428877,Low
2834-JKOOW,0.3812181440682489,Low
2754-VDLTR,0.7993636176313001,High
2400-FEQME,0.008708747867583437,Very Low
3190-XFANI,0.355619364120513,Low
7551-DACSP,0.5045532745718408,Moderate
4957-SREEC,0.004360925490361404,Very Low
7235-NXZCP,0.8715670888759528,Very High
0230-UBYPQ,0.0828185078118745,Very Low
4923-ADWXJ,0.41198522429062645,Moderate
1763-KUAAW,0.14778857514161844,Very Low
1104-TNLZA,0.8485258116883022,Very High
5195-KPUNQ,0.361771109987793,Low
0520-FDVVT,0.4325819437653779,Moderate
3439-GVUSX,0.7058363936697759,High
1444-VVSGW,0.26343139430242274,Low
5712-PTIWW,0.8620571784654446,Very High
5949-HGVJL,0.5221596613636977,Moderate
5203-XEHAX,0.19584271267444311,Very Low
1635-HDGFT,0.04646541669604334,Very Low
3315-TOTBP,0.7746802223395821,High
8050-XGRVL,0.03707907786727265,Very Low
6661-HBGWL,0.7110617640214968,High
1518-VOWAV,0.6706124294647138,High
9828-QHFBK,0.5091891265478061,Moderate
3908-MKIMJ,0.07731662971163292,Very Low
5012-YSPJJ,0.22079924890403507,Low
5909-ECHUI,0.7171168558513114,High
1309-BXVOQ,0.8393928634811811,Very High
6728-VOIFY,0.327801796869209,Low
9317-WZPGV,0.833914586021218,Very High
4891-NLUBA,0.055339499345190835,Very Low
2856-HYAPG,0.8214390730733414,Very High
8969-PRHFK,0.12287653847104561,Very Low
0661-KQHNK,0.15471850580637464,Very Low
8709-KRDVL,0.7896481329768791,High
4488-PSYCG,0.256040692235466,Low
1427-VERSM,0.5924338119169731,Moderate
9801-NOSHQ,0.07972275094486451,Very Low
6339-YPSAH,0.8311513018586018,Very High
3621-CEOVK,0.8837459201934871,Very High
6906-ANDWJ,0.716363976613603,High
2159-TURXX,0.3720805824642096,Low
1548-FEHVL,0.644980018311948,High
3795-CAWEX,0.15865515962277385,Very Low
6215-NQCPY,0.8619169938024641,Very High
5647-URDKA,0.07188112988340493,Very Low
2229-DPMBI,0.0718303294298565,Very Low
9626-WEQRM,0.7406459184019246,High
2188-SXWVT,0.12844288562082962,Very Low
6258-PVZWJ,0.06229266023431922,Very Low
1094-BKOSX,0.1253385690693896,Very Low
6969-MVBAI,0.8983479836751455,Very High
2978-XXSOG,0.4962204231623927,Moderate
2342-CKIAO,0.4009032156768933,Moderate
6953-PBDIN,0.030952343202427283,Very Low
3898-BSJYF,0.29626170079654546,Low
3938-YFPXD,0.03672128465162356,Very Low
7696-AMHOD,0.0802191482246115,Very Low
2453-SAFNS,0.1311103851070724,Very Low
9558-IHEZX,0.1572177682723692,Very Low
9617-UDPEU,0.13307223513749794,Very Low
6340-DACFT,0.011015175905492922,Very Low
4955-VCWBI,0.03073205438348669,Very Low
6813-GZQCG,0.02627603452253653,Very Low
7426-GSWPO,0.5779332722468771,Moderate
3389-KTRXV,0.050771195389774246,Very Low
3118-UHVVQ,0.009081814616190165,Very Low
1031-IIDEO,0.862759951913381,Very High
5832-XKAES,0.7987617952720771,High
3205-MXZRA,0.17313000805011847,Very Low
4701-AHWMW,0.29007808579737354,Low
8317-BVKSO,0.4496061897927818,Moderate
5702-KVQRD,0.054445238867801705,Very Low
0083-PIVIK,0.14493936823536566,Very Low
9210-IAHGH,0.5780606687587166,Moderate
6169-PGNCD,0.049910732565454766,Very Low
0023-XUOPT,0.8137272065636293,Very High
4592-IWTJI,0.6272646356084937,High
4909-JOUPP,0.15819508366350893,Very Low
4657-FWVFY,0.5955462977876419,Moderate
2257-BOVXD,0.5794135570117038,Moderate
7729-JTEEC,0.643236604268951,High
7632-MNYOY,0.3392741876526472,Low
6518-LGAOV,0.7685053263951384,High
7242-QZLXF,0.8009473595450152,Very High
4576-CSAJH,0.24331625764704665,Low
1000-AJSLD,0.4900547839213216,Moderate
9696-RMYBA,0.785064002353316,High
8690-UPCZI,0.16562591623779074,Very Low
1062-LHZOD,0.7538618549062415,High
9770-LXDBK,0.3898519706758817,Low
4086-WITJG,0.003979967555962568,Very Low
8344-WFMFH,0.594365169885222,Moderate
9600-NAXZN,0.7526780288613816,High
8822-KNBHV,0.1845509947508687,Very Low
8404-FYDIB,0.7239066474058857,High
2791-SFVEW,0.3242663822302495,Low
6457-USBER,0.8662865472733785,Very High
6762-NSODU,0.013126198845589914,Very Low
4662-EKDPQ,0.6060129240215681,High
9248-OJYKK,0.9162787433810102,Very High
9888-ZCUMM,0.04907388901161333,Very Low
3398-FSHON,0.890345006734785,Very High
3319-DWOEP,0.8766458879347918,Very High
1074-WVEVG,0.01918713389787609,Very Low
9979-RGMZT,0.6073287968214475,High
6437-UDQJM,0.06097000511090151,Very Low
1226-IENZN,0.8342067324117901,Very High
2108-GLPQB,0.3836904724484605,Low
9259-PACGQ,0.4278566529939455,Moderate
4415-IJZTP,0.8939597247867103,Very High
1465-VINDH,0.7776081161058684,High
5474-LAMUQ,0.09172068105277921,Very Low
3468-DRVQJ,0.3791286018238936,Low
1122-YJBCS,0.04844288988532326,Very Low
4990-ALDGW,0.010252878663609735,Very Low
4816-OKWNX,0.28240930276455445,Low
3315-IKYZQ,0.22233070084854925,Low
2810-FTLEM,0.57804059154539,Moderate
4747-LCAQL,0.43805843675782374,Moderate
3411-WLRSQ,0.8211179431941158,Very High
0898-XCGTF,0.291541027324569,Low
8006-PYCSW,0.40072657655861427,Moderate
8249-THVEC,0.02157197272704337,Very Low
8722-PRFDV,0.019671887253748636,Very Low
2164-SOQXL,0.1783050675086555,Very Low
4020-KIUDI,0.2999773304460326,Low
5850-BDWCY,0.3568819502926152,Low
2038-YSEZE,0.36956937367434156,Low
0827-ITJPH,0.036567573666066625,Very Low
8799-OXZMD,0.493543636130979,Moderate
1925-TIBLE,0.8723631019375235,Very High
1705-GUHPV,0.0112739094269961,Very Low
4779-ZGICK,0.016600236685648563,Very Low
0048-PIHNL,0.028644608147832838,Very Low
0818-OCPZO,0.8262022802031826,Very High
3967-KXAPS,0.042262380614222675,Very Low
1447-GIQMR,0.8575970514782023,Very High
3704-IEAXF,0.024330061267329155,Very Low
6810-VCAEX,0.13351792637006765,Very Low
0674-EYYZV,0.7164025817143471,High
4480-MBMLB,0.5057393241477155,Moderate
1395-OFUWC,0.21986788794208337,Low
0822-QGCXA,0.5916537896984096,Moderate
0872-NXJYS,0.8322293862976765,Very High
2832-KJCRD,0.7747519077975072,High
3588-WSTTJ,0.8210398566934579,Very High
5090-EMGTC,0.1514371832454748,Very Low
2346-CZYIL,0.04118864591402346,Very Low
3798-EPWRR,0.6905066564975304,High
6258-NGCNG,0.4186027722980642,Moderate
4186-ZBUEW,0.22434799753175522,Low
5274-XHAKY,0.5732292384765152,Moderate
1442-BQPVU,0.6854522917393713,High
3978-YNKDD,0.04820946938817504,Very Low
4940-KHCWD,0.0368067340808986,Very Low
9412-ARGBX,0.154925438213508,Very Low
1389-CXMLU,0.8872172037334761,Very High
9589-ABEPT,0.13493359040642205,Very Low
9388-ZEYVT,0.23446927697425146,Low
0305-SQECB,0.42662681652296397,Moderate
7605-SNLQG,0.2131511907573022,Low
4670-TABXH,0.16150986206775977,Very Low
5561-NWEVX,0.881532182361568,Very High
0064-SUDOG,0.05912007250008419,Very Low
8561-NMTBD,0.2772615847498272,Low
5161-XEUVX,0.22403905261986143,Low
8292-FRFZQ,0.18132849169725784,Very Low
8591-NXRCV,0.36941183937226874,Low
7895-VONWT,0.6753450206851958,High
4526-RMTLL,0.2211093644843116,Low
6253-GNHWH,0.023322186722150706,Very Low
4566-NECEV,0.8548580362025241,Very High
8080-POTJR,0.2847872594899053,Low
6906-MPARY,0.36384861684142455,Low
3662-FXJFO,0.015732906934588713,Very Low
8107-RZLNV,0.1503113880322345,Very Low
0516-OOHAR,0.3304424415140539,Low
2027-CWDNU,0.7481689832501621,High
2737-WFVYW,0.8349425269372714,Very High
9912-OMZDS,0.40020586764805033,Moderate
3733-ZEECP,0.46188382318884225,Moderate
7878-RTCZG,0.41195306762411504,Moderate
2452-MRMZF,0.012899184648462503,Very Low
2272-QAGFO,0.8762986733135766,Very High
7103-IPXPJ,0.4230699815694855,Moderate
4342-HFXWS,0.06712526299755127,Very Low
3545-CNWRG,0.6443294159018723,High
1785-BPHTP,0.6064513694884311,High
4989-LIXVT,0.6321654954145968,High
7315-WYOAW,0.8273723358193836,Very High
1173-XZPYF,0.8662107139419933,Very High
9850-OWRHQ,0.8303173979227542,Very High
3768-NLUBH,0.6409449035581944,High
8676-TRMJS,0.7892523571773332,High
2509-TFPJU,0.0073679411715181446,Very Low
9530-GRMJG,0.06219948862103029,Very Low
6898-RBTLU,0.051068278109239716,Very Low
